BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Estimated Total GHG Emissions (kgCO2e),Cooresponding Campus ID,Data Year
106144,203778000.0,THOMPSON GREEN CONDO TR,1 Devens St,2129.0,102 100 Main St,2129.0,12712.0,Multifamily Housing,Multifamily Housing ,36.9,469501.4,,469501.4,,,,,,,,,,,,23.22,37138.0,,2022
106145,203778000.0,THOMPSON GREEN CONDO TR,100 Main St,2129.0,102 100 Main St,2129.0,11289.0,Multifamily Housing,Multifamily Housing ,30.7,346649.0,,346649.0,,,,,,,,,,,,28.43,27420.0,,2022
106153,503309000.0,THREE 13-317 BEACON STREET,315-317 Beacon St,2116.0,317 313 Beacon St,2116.0,14000.0,Multifamily Housing,"Multifamily Housing , Parking ",61.3,857930.2,678500.0,179430.3,,,,,,,,,,,,2700.2,50228.0,24249568.0,2022
106154,602764000.0,THREE 21 SUMMER ST LLC,321-325 Summer St,2210.0,321 325 Summer St,2210.0,103755.0,Office,"Office , Parking ",53.9,5589144.5,2512090.6,3077053.9,,,,,,,,,,,,2.51,376812.0,,2022
106155,602706000.0,THREE 26 A STREET CONDO TR,326 A St,2127.0,326 A St,2127.0,55000.0,Multifamily Housing,"Multifamily Housing , Office ",35.6,1957594.7,1460200.2,497394.5,,,,,,,,,,,,5.36,116895.0,,2022
106156,303540000.0,THREE 28 COMMERCIAL STREET,326-332 Commercial St,2109.0,328 326 Commercial St,2109.0,18395.0,Multifamily Housing,"Restaurant , Multifamily Housing , Office ",35.2,647123.4,,647123.3,,,,,,,,,,,,30.22,51187.0,,2022
106163,2202435001.0,THREE 75 MARKET STREET LLC A MASS LLC,375-375C Market St,2135.0,375 Market St,2135.0,66574.0,Multifamily Housing,Multifamily Housing ,16.9,1127774.0,733000.0,394773.9,,,,,,,,,,,,123.22,70156.0,,2022
106165,1200967000.0,THREE 84 WARREN ST LLC MASS LLC,384 Warren St,2119.0,384 384B Warren St,2119.0,33750.0,K-12 School,"K- School , Office , Retail Store ",33.2,1120505.9,917700.0,202805.9,,,,,,,,,,,,12.02,64781.0,,2022
106166,303081000.0,THREE 86 COMMERCIAL CONDO TR,380-390 Commercial St,2109.0,390 380 Commercial St,2109.0,24878.0,Multifamily Housing,"Multifamily Housing , Office , Other ",30.5,758477.4,,758477.4,,,,,,,,,,,,27.65,59996.0,,2022
106170,602695000.0,THREE FORTY SEVEN CONGRESS,347-351 Congress St,2210.0,347 351 Congress St,2210.0,91520.0,Office,Office ,51.8,4743217.6,718989.3,4024228.8,,,,,,,,,,,,6.13,356502.0,,2022
106174,503009000.0,THREE- 43 MANAGEMENT LLC MASS LLC,341-347 Newbury St,2115.0,343 Newbury St,2115.0,23976.0,Other - Entertainment/Public Assembly,"Other - Entertainment/Public Assembly , Retail Store ",10.3,245837.1,106300.0,139537.2,,,,,,,,,,,,0.78,16683.0,,2022
106187,400561000.0,THREE31-335 COLUMBUS AV LLC MASS LLC,331-335 Columbus Ave,2116.0,331 335A Columbus Av,2116.0,24743.0,Multifamily Housing,Multifamily Housing ,40.9,1012282.4,,1012282.4,,,,,,,,,,,,44.41,80072.0,,2022
106189,303823000.0,TISHMAN SPEYER ARCHSTONE-,8-20 Broad St,2109.0,131 State St,2109.0,130838.0,Multifamily Housing,"Restaurant , Multifamily Housing , Office ",81.4,10651809.5,4530200.1,6118531.5,,,,,,,,,,,,36.13,724575.0,,2022
106190,2201870000.0,TOBIN ROBERT G TS,60 Everett St,2135.0,60 94 Harvey Steel Rd,2135.0,73613.0,Supermarket/Grocery Store,Supermarket/Grocery Store ,184.0,13543490.6,4785420.5,8758071.7,,,,,,,,,,,,17.7,946917.0,,2022
106194,1600574000.0,TONY CO LLC,11 Sturtevant St,2122.0,11 Sturtevant St,2122.0,23367.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc , Parking ",48.3,1127664.8,763087.1,364577.7,,,,,,,,,,,,3.34,69366.0,,2022
106196,2205550001.0,TOWNE ESTATES CONDO ASSN,6-14 Lake Shore Ct,2135.0,99 219 Lake Shore Rd,2135.0,332489.0,Multifamily Housing,Multifamily Housing ,99.5,33074607.0,26877002.0,6197604.6,,,,,,,,,,,,46.58,1917668.0,,2022
106242,1203393000.0,TOWNSEND HOUSE CONDO TR,135 Townsend St,2121.0,135 Townsend St,2121.0,32000.0,Multifamily Housing,Multifamily Housing ,42.1,1347068.6,499592.6,847476.0,,,,,,,,,,,,32.33,93569.0,,2022
106243,2201865000.0,TRAC 75 LLC,61 Braintree St,2134.0,61 Braintree St,2134.0,74693.0,Multifamily Housing,"Multifamily Housing , Parking ",44.8,3348122.5,1285200.0,2062922.5,,,,,,,,,,,,23.38,231434.0,,2022
106246,304630010.0,TREA 350 WASHINGTON STREET LLC,350 Washington St,2201.0,350 Washington St,2201.0,200784.0,Retail Store,"Retail Store , Fitness Center/Health Club/Gym ",54.0,10833225.0,,8908680.8,,,,1924542.8,,,,,,,,9.84,832466.0,,2022
106254,1808749004.0,TRESTLE REALTY TRUST,48-54 Walter St,2136.0,54 48 Walter St,2136.0,23048.0,Distribution Center,Distribution Center ,33.8,779621.9,530000.0,249621.9,,,,,,,,,,,,0.34,47893.0,,2022
106257,105413010.0,TRINITY BORDER STREET,126 Border St,2128.0,126 Border St,2128.0,203508.0,Multifamily Housing,Multifamily Housing ,37.5,7628056.4,4154899.9,3473156.7,,,,,,,,,,,,26.71,495393.0,,2022
106259,401091000.0,TRINITY CH PROPRIETORS CHURCH,206 Clarendon St,2116.0,206 Clarendon St,2116.0,65880.0,Worship Facility,Worship Facility ,75.7,4988880.5,378930.0,1828046.6,,,,2781903.9,,,,,,,,7.66,349442.0,,2022
106269,1501703010.0,TRINITY GREEN INVESTMENTS  LLC,307 Bowdoin St,2122.0,307 Bowdoin St,2122.0,20400.0,Multifamily Housing,Multifamily Housing ,81.7,1665713.8,1224921.9,440791.8,,,,,,,,,,,,300.03,99922.0,,2022
106270,1502099000.0,TRINITY GREEN INVESTMENTS  LLC,123 Hamilton St,2125.0,121 129 Hamilton St,2125.0,28500.0,Multifamily Housing,Multifamily Housing ,64.0,1825325.6,1193135.4,632190.4,,,,,,,,,,,,31.54,113374.0,,2022
106277,2100414000.0,TRSTS OF BOSTON UNIVERSITY,120 Ashford St,2134.0,120 Ashford St,2134.0,69877.0,Office,"Repair Services Vehicle, Shoe, Locksmith, etc , Office ",155.0,10830894.7,7805868.7,3025026.0,,,,,,,,,,,,4.17,653849.0,,2022
106280,305371000.0,TRSTS OF TUFTS COLLEGE,145 Harrison Ave,2111.0,141 147 Harrison Av,2111.0,133332.0,College/University,College/University ,91.4,12190736.7,,3665576.4,,,,8525160.1,,,,,,,,9.34,798047.0,,2022
106281,504079000.0,TRSUTEES OF BOSTON UNIVERSIT,213-217 Bay State Rd,2215.0,213 217 Bay State Rd,2215.0,32551.0,Worship Facility,Worship Facility ,177.7,5784138.0,3274029.5,2510108.4,,,,,,,,,,,,16.71,372433.0,,2022
106282,303168000.0,TRULLI ALPHONSES J TRST,35-49 Clark St,2109.0,35 49 Clark St,2109.0,24350.0,Multifamily Housing,Multifamily Housing ,25.4,618964.3,351600.0,267364.3,,,,,,,,,,,,21.74,39822.0,20597229.0,2022
106283,1810591000.0,TRUMAN PROPERTY OWNER LLC,745 Truman Pkwy,2136.0,735 745 Truman Hw,2136.0,49805.0,Multifamily Housing,Multifamily Housing ,29.0,1445809.5,500300.0,945509.6,,,,,,,,,,,,25.33,101361.0,,2022
106284,503983000.0,TRUSTEES BOSTON UNIVERSITY,585 Commonwealth Ave,2215.0,585 Commonwealth Av,2215.0,89561.0,Residence Hall/Dormitory,"Parking , Residence Hall/Dormitory ",84.2,7545146.0,4308436.9,3236709.2,,,,,,,,,,,,47.63,484845.0,,2022
106285,504028000.0,TRUSTEES BOSTON UNIVERSITY,100 Bay State Rd,2215.0,100 Bay State Rd,2215.0,123970.0,College/University,College/University ,144.7,17933404.1,8586355.9,9347047.8,,,,,,,,,,,,49.01,1195373.0,,2022
106286,802041010.0,TRUSTEES BOSTON UNIVERSITY,815 Albany St,2119.0,817 Albany St,2119.0,102126.0,Multifamily Housing,Multifamily Housing ,69.6,7111643.9,3911867.0,3199777.0,,,,,,,,,,,,63.03,460862.0,,2022
106287,801066150.0,TRUSTEES OF BOSTON  UNIVERSITY,700 Albany St,2119.0,700 Albany St,2119.0,206755.0,Laboratory,Laboratory ,353.1,73009417.4,49432.3,25701497.3,,,,47258486.2,,,,,,,,115.72,4852220.0,,2022
106288,2100412000.0,TRUSTEES OF BOSTON  UNIVERSITY,134 Ashford St,2134.0,300 Babcock St,2134.0,92808.0,College/University,"Office , College/University ",63.4,5888130.8,4017381.8,1870749.1,,,,,,,,,,,,2.89,361339.0,,2022
106289,2102464000.0,TRUSTEES OF BOSTON COLLEGE,2000 Commonwealth Ave,2135.0,2000 Commonwealth Av,2135.0,288433.0,College/University,College/University ,40.9,11808428.4,5587499.8,6220929.0,,,,,,,,,,,,,788828.0,23418063.0,2022
106290,2204960020.0,TRUSTEES OF BOSTON COLLEGE,192 Foster St,2135.0,192 Foster St,2135.0,12661.0,College/University,College/University ,69.6,881290.5,522182.0,359108.6,,,,,,,,,,,,,56139.0,23418063.0,2022
106291,2204960020.0,TRUSTEES OF BOSTON COLLEGE,196 Foster St,2135.0,192 Foster St,2135.0,12667.0,College/University,College/University ,68.7,870641.6,511363.0,359278.5,,,,,,,,,,,,,55577.0,23418063.0,2022
106292,2204960020.0,TRUSTEES OF BOSTON COLLEGE,190 Foster St,2135.0,192 Foster St,2135.0,12661.0,College/University,College/University ,70.9,897249.9,538113.0,359136.9,,,,,,,,,,,,,56987.0,23418063.0,2022
106293,2204960020.0,TRUSTEES OF BOSTON COLLEGE,194 Foster St,2135.0,192 Foster St,2135.0,10370.0,College/University,College/University ,71.9,745713.0,451585.0,294128.0,,,,,,,,,,,,,47249.0,23418063.0,2022
106294,2205267010.0,TRUSTEES OF BOSTON COLLEGE,2101 Commonwealth Ave,2135.0,2101 Commonwealth Av,2135.0,60100.0,College/University,College/University ,76.4,4589649.9,2718099.7,1871550.2,,,,,,,,,,,,,292398.0,23418063.0,2022
106295,2205268030.0,TRUSTEES OF BOSTON COLLEGE,2121 Commonwealth Ave,2135.0,2121 2125 Commonwealth Av,2135.0,68729.0,College/University,College/University ,43.9,3017156.0,1888100.0,1129056.0,,,,,,,,,,,,,189585.0,23418063.0,2022
106296,2205268030.0,TRUSTEES OF BOSTON COLLEGE,2125 Commonwealth Ave,2135.0,2121 2125 Commonwealth Av,2135.0,15811.0,College/University,College/University ,31.7,500761.3,55700.0,445061.3,,,,,,,,,,,,,38163.0,23418063.0,2022
106297,2205268050.0,TRUSTEES OF BOSTON COLLEGE,9 Lake St,2135.0,9 Lake St,2135.0,64845.0,College/University,College/University ,56.9,3686442.9,2055899.8,1630542.9,,,,,,,,,,,,,238165.0,,2022
106298,2205268070.0,TRUSTEES OF BOSTON COLLEGE,117 Lake St,2135.0,117 127 Lake St,2135.0,51846.0,College/University,College/University ,97.4,5048653.6,2194400.0,2854253.7,,,,,,,,,,,,,342316.0,23418063.0,2022
106299,2205268078.0,TRUSTEES OF BOSTON COLLEGE,127 Lake St,2135.0,127 Lake St,2135.0,202170.0,College/University,College/University ,86.2,17431040.4,9979400.1,4554337.6,,,,2897302.9,,,,,,,,,1082635.0,23418063.0,2022
106300,2205268080.0,TRUSTEES OF BOSTON COLLEGE,197 Foster St,2135.0,197 Foster St,2135.0,102625.0,College/University,College/University ,159.2,16342466.7,3840100.1,12502366.4,,,,,,,,,,,,,,23418063.0,2022
106301,2205268080.0,TRUSTEES OF BOSTON COLLEGE,2115 Commonwealth Ave,2135.0,197 Foster St,2135.0,11122.0,College/University,College/University ,160.5,1785556.1,1626400.0,159156.2,,,,,,,,,,,,,,23418063.0,2022
106306,2100273000.0,TRUSTEES OF BOSTON UNIV,6-8 Saint Mary'S St,2215.0,6 8 St Marys St,2215.0,286718.0,Laboratory,Laboratory ,176.6,50636436.4,26385915.2,24250520.5,,,,,,,,,,,,53.41,3319572.0,,2022
106307,2100415000.0,TRUSTEES OF BOSTON UNIV,100 Ashford St,2134.0,86 100 Ashford St,2134.0,100347.0,Other - Stadium,Other - Stadium ,132.9,13334523.9,8960975.2,4373549.4,,,,,,,,,,,,3.01,821865.0,,2022
106308,401998000.0,TRUSTEES OF BOSTON UNIVERSITY,210-214 Riverway,2215.0,210 214 Riverway St,2215.0,58637.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,94.6,5547760.0,4202868.4,1344891.7,,,,,,,,,,,,40.66,329595.0,,2022
106309,402001000.0,TRUSTEES OF BOSTON UNIVERSITY,37 Pilgrim Rd,2215.0,154 164 Riverway St,2215.0,29723.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,73.8,2194039.4,1424931.7,769107.8,,,,,,,,,,,,20.59,136515.0,,2022
106310,402001000.0,TRUSTEES OF BOSTON UNIVERSITY,154 Riverway,2215.0,154 164 Riverway St,2215.0,17525.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,73.7,1292011.2,838919.3,453092.1,,,,,,,,,,,,20.59,80395.0,,2022
106311,402001000.0,TRUSTEES OF BOSTON UNIVERSITY,162-164 Riverway,2215.0,154 164 Riverway St,2215.0,31106.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,30.2,938462.9,0.0,938462.8,,,,,,,,,,,,28.44,74232.0,,2022
106312,402004000.0,TRUSTEES OF BOSTON UNIVERSITY,132 Riverway,2215.0,132 Riverway St,2215.0,28845.0,College/University,College/University ,49.5,1426600.9,959143.7,467457.3,,,,,,,,,,,,4.1,87916.0,,2022
106313,402007000.0,TRUSTEES OF BOSTON UNIVERSITY,25 Pilgrim Rd,2215.0,31 Pilgrim Rd,2215.0,19859.0,College/University,College/University ,66.2,1314804.0,911400.0,403404.2,,,,,,,,,,,,8.55,80314.0,,2022
106314,402007000.0,TRUSTEES OF BOSTON UNIVERSITY,150 Riverway,2215.0,31 Pilgrim Rd,2215.0,58257.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,103.6,6033564.8,5467103.2,566461.6,,,,,,,,,,,,26.46,335165.0,,2022
106315,402011000.0,TRUSTEES OF BOSTON UNIVERSITY,180 Riverway,2215.0,Pilgrim Rd,2215.0,96303.0,College/University,"College/University , Performing Arts , Parking ",56.8,5465665.5,1960162.4,3505502.4,,,,,,,,,,,,4.17,381389.0,,2022
106316,503991000.0,TRUSTEES OF BOSTON UNIVERSITY,595 Commonwealth Ave,2215.0,595 Commonwealth Av,2215.0,363189.0,College/University,"Office , College/University , Parking ",137.1,49802125.9,23014268.8,26787857.7,,,,,,,,,,,,22.45,3341207.0,,2022
106317,504144000.0,TRUSTEES OF BOSTON UNIVERSITY,700-704 Beacon St,2215.0,700 704 Beacon St,2215.0,37437.0,College/University,College/University ,42.7,1598729.2,949568.7,649160.6,,,,,,,,,,,,0.89,101780.0,,2022
106318,801220000.0,TRUSTEES OF BOSTON UNIVERSITY,609-613 Albany St,2118.0,609 613 Albany St,2118.0,35033.0,Office,"Office , Laboratory ",298.7,10465535.9,6756725.9,3708809.9,,,,,,,,,,,,3.43,652217.0,,2022
106319,801403000.0,TRUSTEES OF BOSTON UNIVERSITY,72 E Concord St,2118.0,778 Harrison Av,2118.0,228827.0,College/University,"College/University , Laboratory ",57.4,13145343.3,1366574.8,8833006.1,,,,2945762.1,,,,,,,,27.69,966868.0,,2022
106320,801405020.0,TRUSTEES OF BOSTON UNIVERSITY,75 East Newton St,2118.0,75 East Newton St,2118.0,178558.0,Office,"Office , Laboratory ",172.2,30753116.8,,10545342.2,,,,20207775.8,,,,,,,,35.39,2038520.0,,2022
106321,801405040.0,TRUSTEES OF BOSTON UNIVERSITY,744  750 Harrison Av,2118.0,744 750 Harrison Av,2118.0,57487.0,Office,Office ,92.0,5291509.6,,1447944.0,,,,3843565.6,,,,,,,,21.41,343609.0,,2022
106322,801418000.0,TRUSTEES OF BOSTON UNIVERSITY,715 Albany St,2118.0,715 Albany St,2118.0,83098.0,Office,Office ,56.8,4716973.4,,2172572.2,,,,2544401.0,,,,,,,,23.27,340799.0,,2022
106323,2100468000.0,TRUSTEES OF BOSTON UNIVERSITY,1019-1023 Commonwealth Ave,2134.0,1019 1023 Commonwealth Av,2134.0,66904.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,88.0,5885238.4,3327801.7,2557436.6,,,,,,,,,,,,38.94,379033.0,,2022
106327,302802001.0,TRUSTEES OF SUFFOLK  UNIVERSITY,8 Ashburton Pl,2108.0,10 Ashburton Pl,2108.0,149634.0,College/University,College/University ,55.9,8364730.9,712604.5,7652126.5,,,,,,,,,,,,6.25,643130.0,,2022
106328,305648000.0,TS LODGING INC,240 Tremont St,2116.0,240 242 Tremont St,2116.0,142618.0,Hotel,Hotel ,78.1,11131370.4,4984099.8,6147270.7,,,,,,,,,,,,35.11,750955.0,,2022
106330,304102000.0,TST 125 HIGH STREET L L C,125-145 High St,2110.0,125 145 High St,2110.0,948680.0,Office,"Office , Parking ",50.8,48160266.7,,48160277.6,,,,,,,,,,,,10.58,3809478.0,,2022
106331,304102000.0,TST 125 HIGH STREET L L C,135 Oliver St,2110.0,125 145 High St,2110.0,45381.0,Office,Office ,45.3,2056119.8,98800.0,1957319.7,,,,,,,,,,,,5.22,160071.0,,2022
106332,304102000.0,TST 125 HIGH STREET L L C,145 High St,2110.0,125 145 High St,2110.0,517190.0,Office,Office ,42.8,22151216.1,,22151215.8,,,,,,,,,,,,7.13,1752161.0,,2022
106338,600685010.0,TUDOR PLACE CONDO TRUST,116-138 Tudor St,2127.0,118 130 Tudor St,2127.0,55000.0,Multifamily Housing,,19.5,1075038.7,202000.0,873038.7,,,,,,,,,,,,38.37,,21897161.0,2022
106337,600685010.0,TUDOR PLACE CONDO TRUST,157 W Sixth St,2127.0,118 130 Tudor St,2127.0,4092.0,Single-Family Home,Single-Family Home ,17.6,71911.3,,71911.3,,,,,,,,,,,,,5688.0,21897161.0,2022
106340,305081000.0,TUFTS COLLEGE TRSTS OF,200 Harrison Ave,2111.0,200 Harrison Av,2111.0,68316.0,College/University,College/University ,61.0,4168496.8,3287098.7,881398.1,,,,,,,,,,,,18.25,244296.0,,2022
106341,305104000.0,TUFTS COLLEGE TRSTS OF,150 Harrison Ave,2111.0,166 Harrison Av,2111.0,179900.0,Laboratory,Laboratory ,260.8,46926428.3,6463.8,24518137.3,,,,22401827.4,,,,,,,,35.96,3274877.0,,2022
106343,305380000.0,TUFTS N E MED CTR INC,704-780 Washington St,2111.0,780 704 Washington St,2111.0,334900.0,Medical Office,Medical Office ,286.7,96005811.5,,22616595.5,,,,73389215.6,,,,,,,,16.87,6162970.0,,2022
106348,305251000.0,TUFTS UNIVERSITY TRST,136-146 Harrison Ave,2111.0,136 Harrison Av,2111.0,296730.0,Laboratory,Laboratory ,258.4,76672742.1,12004.2,34225976.7,,,,42434760.2,,,,,,,,36.71,5525580.0,,2022
106349,2102379000.0,TULA CORPORATION,4 Ayr Rd,2135.0,4 Ayr Rd,2135.0,21120.0,Multifamily Housing,Multifamily Housing ,111.4,2353574.5,51200.0,167914.8,,,,,,2134459.8,,,,,,13.71,174400.0,24126927.0,2022
106350,2102380000.0,TULA CORPORATION,2 Ayr Rd,2135.0,2 Ayr Rd,2135.0,20835.0,Multifamily Housing,Multifamily Housing ,8.7,180233.3,21200.0,159033.3,,,,,,,,,,,,30.75,13705.0,24126927.0,2022
106365,302622000.0,TWENTY 5 NEW CHARDON ST LPS MASS LPS,25 New Chardon St,2114.0,25 New Chardon St,2114.0,101062.0,Office,"Office , Parking ",97.1,9810216.9,7757300.1,2052916.8,,,,,,,,,,,,10.24,574376.0,,2022
106370,1604188000.0,TWENTY SEVEN LANE STREET LLC,40 Hallet St,2124.0,40 Hallet St,2124.0,24391.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc , Parking ",66.0,1609496.7,936169.0,673327.8,,,,,,,,,,,,10.31,,,2022
106371,303828000.0,TWENTY TWO LLC MASS LLC,116-118 Milk St,2109.0,118 Milk St,2109.0,35046.0,Office,Office ,27.4,961610.7,,961610.8,,,,,,,,,,,,891.04,76063.0,,2022
106375,602670010.0,TWENTY-TWO LIBERTY,22 Liberty Dr,2210.0,22 Liberty Dr,2210.0,222191.0,Multifamily Housing,Multifamily Housing ,71.5,15882269.5,10272795.0,5609474.7,,,,,,,,,,,,30.84,989298.0,,2022
106377,302469010.0,TWENTY6 STILLMAN ST CONDO TR,63-69 Endicott St,2113.0,26 Stillman St,2113.0,31359.0,Multifamily Housing,"Multifamily Housing , Parking ",79.7,2499925.0,917900.0,1582025.0,,,,,,,,,,,,22.34,173888.0,,2022
106378,304604000.0,TWERSKI LABE,65-71 Franklin St,2110.0,65 71 Franklin St,2110.0,24000.0,Office,Office ,78.6,1885438.7,1329600.0,555838.7,,,,,,,,,,,,4.52,114582.0,,2022
106379,2010441000.0,TWIN SPRINGS REAL ESTATE LLC,218 Spring St,2132.0,218 Spring St,2132.0,20400.0,Multifamily Housing,Multifamily Housing ,59.0,1203994.6,923325.8,280668.8,,,,,,,,,,,,46.64,71239.0,,2022
106380,2010454000.0,TWIN SPRINGS REAL ESTATE LLC,250 Spring St,2132.0,250 Spring St,2132.0,28860.0,Multifamily Housing,Multifamily Housing ,55.5,1603091.4,1258683.9,344407.6,,,,,,,,,,,,40.62,94091.0,,2022
106392,501295000.0,TWO 34 BERKELEY ST LLC,234 Berkeley St,2116.0,463 Boylston St,2116.0,44000.0,Retail Store,Retail Store ,112.6,4955079.7,1270999.9,3684079.7,,,,,,,,,,,,6852.38,358914.0,,2022
106398,502676000.0,TWO 61 BEACON STREET,261 Beacon St,2116.0,261 Beacon St,2116.0,9815.0,Multifamily Housing,Multifamily Housing ,161.4,1583735.9,,150274.7,,,,,,1433461.2,,,,,,40.82,118264.0,,2022
106401,602699000.0,TWO 74 SUMMER STREET NOMINEE REALTY TRUST,274-278 Summer St,2127.0,274 278 Summer St,2127.0,74406.0,Office,"Restaurant , Office ",62.9,4683470.9,,4683471.6,,,,,,,,,,,,6.21,370463.0,,2022
106404,602703000.0,TWO 81 SUMMER ST LLC,273 Summer St,2210.0,273 Summer St,2210.0,175802.0,Office,Office ,40.1,7041953.8,675346.3,6366607.8,,,,,,,,,,,,3.42,539466.0,,2022
106408,400206000.0,TWO CLARENDON SQ CONDO TR,2 Clarendon St,2116.0,2 Clarendon St,2116.0,65000.0,Multifamily Housing,Multifamily Housing ,46.7,3038005.8,1103900.0,1934105.8,,,,,,,,,,,,,211616.0,28097322.0,2022
106410,303821000.0,TWO FIFTY FIVE STATE ST LLC,227-239 Atlantic Ave,2109.0,237 247 State St,2109.0,220519.0,Office,"Restaurant , Office ",81.9,18055219.0,4080030.3,13975190.3,,,,,,,,,,,,21.74,1322128.0,,2022
106411,304044000.0,TWO HUNDRED MTG ASSOC LP,200 High St,2110.0,208 194 High St,2110.0,114042.0,Office,"Office , Bar/Nightclub , Fast Food Restaurant ",52.9,6029870.4,867337.3,5162533.4,,,,,,,,,,,,19.42,454421.0,,2022
106412,503201000.0,TWO HUNDRED NEWBURY ST CORP,200 Newbury St,2116.0,200 Newbury St,2116.0,43155.0,Retail Store,"Office , Parking , Retail Store ",46.2,1993609.5,,1993609.4,,,,,,,,,,,,12.91,157695.0,,2022
106416,502659000.0,TWO NINTY FIVE BEACON,295-297 Beacon St,2116.0,295 Beacon St,2116.0,40000.0,Multifamily Housing,Multifamily Housing ,75.1,3004946.2,2599000.0,405946.1,,,,,,,,,,,,1425.1,170143.0,,2022
106417,500020000.0,TWO PARK PLAZA LLC MASS LLC,2 Park Plz,2116.0,2 Park Pz,2116.0,44800.0,Office,Office ,41.2,1845367.4,1206453.4,638914.1,,,,,,,,,,,,12.31,114613.0,,2022
106419,301651000.0,TWO-05 PORTLAND STREET LLC,91-99 Causeway St,2114.0,203 207 Portland St,2114.0,48869.0,Office,"Office , Retail Store ",23.6,1153684.3,339100.0,814584.3,,,,,,,,,,,,,,,2022
106422,1701586000.0,TWO-41 TALBOT LLC MASS LLC,241-257 Talbot Ave,2124.0,241 251 Talbot Av,2124.0,24757.0,Multifamily Housing,Multifamily Housing ,75.1,1860368.8,1355759.8,504608.9,,,,,,,,,,,,60.69,111919.0,,2022
106425,304134000.0,TWO25 FRANKLIN OWNER LLC,225 Franklin St,2110.0,209 245 Franklin St,2110.0,1045851.0,Office,"Office , Data Center , Parking ",55.4,57986815.9,,35290350.1,,,,22696456.5,,,,,,,,7.05,4144176.0,,2022
106427,903162020.0,TWO451 WASHINGTON LLC MASS LLC,2451 Washington St,2119.0,2451 Washington St,2119.0,25290.0,Multifamily Housing,Multifamily Housing ,37.9,959623.6,397500.0,562123.6,,,,,,,,,,,,22.4,65575.0,,2022
106428,304035000.0,TWO65 FRANKLIN ST ASSOC LLC MASS LLC,265 Franklin St,2110.0,265 Franklin St,2110.0,364493.0,Office,,47.5,17297794.1,,13194821.6,,,,4102972.6,,,,,,,,4.86,1288248.0,,2022
106429,801023030.0,U STORE IT LP,962-968 Massachusetts Ave,2118.0,968 962 Massachusetts Av,2118.0,60670.0,Self-Storage Facility,Self-Storage Facility ,18.9,1147565.1,725945.1,421620.0,111082.0,,,,,,,,,,,0.25,71905.0,,2022
106431,800964000.0,U-HAUL REAL ESTATE CO,985 Massachusetts Ave,2119.0,967 R 975R Massachusetts Av,2119.0,20170.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc , Retail Store ",28.1,566912.2,366361.4,200550.7,,,,,,,,,,,,9.56,35321.0,,2022
106433,400970000.0,UDR GARRISON SQUARE LLC,52-58 Saint Botolph St,2116.0,56 St Botolph St,2116.0,40010.0,Multifamily Housing,Multifamily Housing ,33.2,1326360.6,393970.2,932390.4,,,,,,,,,,,,32.63,94676.0,,2022
106436,400972000.0,UDR GARRISON SQUARE LLC,32 Garrison St,2116.0,32 Garrison St,2116.0,143001.0,Multifamily Housing,Multifamily Housing ,39.6,5661269.0,1123670.6,4537598.3,,,,,,,,,,,,34.58,418602.0,,2022
106442,501320000.0,UMNV 126 NEWBURY LLC,120-126 Newbury St,2116.0,126 120 Newbury St,2116.0,46344.0,Office,Office ,51.2,2370903.4,,2370903.3,,,,,,,,,,,,2.91,187538.0,,2022
106443,1503062000.0,UNCLE JAY'S ENTERPRISES LLC,17-19 Winter St,2122.0,19 Winter St,2122.0,29440.0,Multifamily Housing,Multifamily Housing ,76.2,2243580.8,1777600.0,465980.9,,,,,,,,,,,,6267.84,131267.0,,2022
106445,304810010.0,UNION INVESTMENT REAL ESTATE,505 Washington St,2111.0,505 Washington St,2111.0,135695.0,Hotel,Hotel ,124.4,16886897.3,7555214.0,9331683.5,,,,,,,,,,,,,,,2022
